,raw-words,in%texts
18566,rongées,16.666666666666664
18567,rongés,16.666666666666664
18568,ronron,16.666666666666664
18569,ronronnait,16.666666666666664
18570,ronronnant,16.666666666666664
18571,ronronnement,16.666666666666664
18572,ronronnent,16.666666666666664
18573,room,16.666666666666664
18574,rosbif,16.666666666666664
18575,roseurs,16.666666666666664
18576,rosissait,16.666666666666664
18577,rosâtres,16.666666666666664
18578,rosée,16.666666666666664
18579,rosés,16.666666666666664
18580,rotation,16.666666666666664
18581,rotations,16.666666666666664
18582,rotin,16.666666666666664
18583,rougeurs,16.666666666666664
18584,rougeâtres,16.666666666666664
18585,rougit,16.666666666666664
18586,rouillait,16.666666666666664
18587,rouillant,16.666666666666664
18588,rouillé,16.666666666666664
18589,rouillée,16.666666666666664
18590,rouillées,16.666666666666664
18591,roulaient,16.666666666666664
18592,rouleaux,16.666666666666664
18593,roulement,16.666666666666664
18594,roulera,16.666666666666664
18595,roulette,16.666666666666664
18596,roulis,16.666666666666664
18597,roulons,16.666666666666664
18598,roumains,16.666666666666664
18599,roupillait,16.666666666666664
18600,roupiller,16.666666666666664
18601,rousses,16.666666666666664
18602,rousseur,16.666666666666664
18603,roussie,16.666666666666664
18604,routier,16.666666666666664
18605,routiers,16.666666666666664
18606,routières,16.666666666666664
18607,rouvert,16.666666666666664
18608,rouverts,16.666666666666664
18609,rouvrir,16.666666666666664
18610,rouvrit,16.666666666666664
18611,roux,16.666666666666664
18612,roué,16.666666666666664
18613,rouée,16.666666666666664
18614,royaume,16.666666666666664
18615,rua,16.666666666666664
18616,ruaient,16.666666666666664
18617,rudes,16.666666666666664
18618,rudesse,16.666666666666664
18619,rudoyer,16.666666666666664
18620,ruer,16.666666666666664
18621,rugby,16.666666666666664
18622,rugueuses,16.666666666666664
18623,ruinait,16.666666666666664
18624,ruines,16.666666666666664
18625,ruiné,16.666666666666664
18626,ruinée,16.666666666666664
18627,ruinés,16.666666666666664
18628,ruisseau,16.666666666666664
18629,ruisseaux,16.666666666666664
18630,ruisselaient,16.666666666666664
18631,ruisselait,16.666666666666664
18632,ruisselant,16.666666666666664
18633,ruisselante,16.666666666666664
18634,ruisselets,16.666666666666664
18635,ruissellement,16.666666666666664
18636,ruminant,16.666666666666664
18637,rummy,16.666666666666664
18638,rupture,16.666666666666664
18639,rural,16.666666666666664
18640,rurale,16.666666666666664
18641,rurales,16.666666666666664
18642,ruraux,16.666666666666664
18643,ruser,16.666666666666664
18644,ruses,16.666666666666664
18645,rusticité,16.666666666666664
18646,rustines,16.666666666666664
18647,rustique,16.666666666666664
18648,rustlers,16.666666666666664
18649,rut,16.666666666666664
18650,ruée,16.666666666666664
18651,rythmes,16.666666666666664
18652,rythmiques,16.666666666666664
18653,rythmées,16.666666666666664
18654,rython,16.666666666666664
18655,râlait,16.666666666666664
18656,râlant,16.666666666666664
18657,râler,16.666666666666664
18658,râpé,16.666666666666664
18659,râpées,16.666666666666664
18660,règle,16.666666666666664
18661,réaction,16.666666666666664
18662,réactionnaire,16.666666666666664
18663,réagit,16.666666666666664
18664,réalisent,16.666666666666664
18665,réalisme,16.666666666666664
18666,réalisât,16.666666666666664
18667,réalisée,16.666666666666664
18668,réalités,16.666666666666664
18669,récalcitrant,16.666666666666664
18670,récentes,16.666666666666664
18671,récents,16.666666666666664
18672,réceptionnaient,16.666666666666664
18673,réceptions,16.666666666666664
18674,réceptivité,16.666666666666664
18675,réchauffait,16.666666666666664
18676,réchauffer,16.666666666666664
18677,réchauffées,16.666666666666664
18678,récifs,16.666666666666664
18679,récipient,16.666666666666664
18680,récitait,16.666666666666664
18681,récitatif,16.666666666666664
18682,réciter,16.666666666666664
18683,récits,16.666666666666664
18684,récité,16.666666666666664
18685,réclamaient,16.666666666666664
18686,réclamait,16.666666666666664
18687,réclament,16.666666666666664
18688,réclames,16.666666666666664
18689,réclamé,16.666666666666664
18690,récoltait,16.666666666666664
18691,récolter,16.666666666666664
18692,récolté,16.666666666666664
18693,récompense,16.666666666666664
18694,réconfortait,16.666666666666664
18695,réconfortant,16.666666666666664
18696,récréant,16.666666666666664
18697,récréatifs,16.666666666666664
18698,récréative,16.666666666666664
18699,récréés,16.666666666666664
18700,récupère,16.666666666666664
18701,récupéra,16.666666666666664
18702,récupérait,16.666666666666664
18703,récupérant,16.666666666666664
18704,récupération,16.666666666666664
18705,récupéré,16.666666666666664
18706,récupérée,16.666666666666664
18707,rédacteur,16.666666666666664
18708,rédigea,16.666666666666664
18709,rédiger,16.666666666666664
18710,rédigé,16.666666666666664
18711,réductions,16.666666666666664
18712,réduisant,16.666666666666664
18713,réduise,16.666666666666664
18714,réduisit,16.666666666666664
18715,réelles,16.666666666666664
18716,réels,16.666666666666664
18717,réexpédié,16.666666666666664
18718,réflexes,16.666666666666664
18719,réfléchissant,16.666666666666664
18720,réfléchit,16.666666666666664
18721,réfractée,16.666666666666664
18722,réfrigérant,16.666666666666664
18723,réfrigérateurs,16.666666666666664
18724,réfrène,16.666666666666664
18725,réfrénait,16.666666666666664
18726,réfugiant,16.666666666666664
18727,réfugient,16.666666666666664
18728,réfugier,16.666666666666664
18729,référant,16.666666666666664
18730,référence,16.666666666666664
18731,régie,16.666666666666664
18732,régiment,16.666666666666664
18733,régionaux,16.666666666666664
18734,régions,16.666666666666664
18735,régisseur,16.666666666666664
18736,régla,16.666666666666664
18737,réglage,16.666666666666664
18738,réglait,16.666666666666664
18739,réglant,16.666666666666664
18740,réglementaire,16.666666666666664
18741,réglisse,16.666666666666664
18742,réglée,16.666666666666664
18743,réglés,16.666666666666664
18744,régna,16.666666666666664
18745,régularité,16.666666666666664
18746,régulière,16.666666666666664
18747,régurgitation,16.666666666666664
18748,réinsertion,16.666666666666664
18749,réintégra,16.666666666666664
18750,réintégraient,16.666666666666664
18751,réintégrant,16.666666666666664
18752,réintégré,16.666666666666664
18753,réitéra,16.666666666666664
18754,réjouir,16.666666666666664
18755,réjouiraient,16.666666666666664
18756,réjouirait,16.666666666666664
18757,réjouis,16.666666666666664
18758,rémunérée,16.666666666666664
18759,réorganiser,16.666666666666664
18760,répandu,16.666666666666664
18761,répandue,16.666666666666664
18762,réparaient,16.666666666666664
18763,réparait,16.666666666666664
18764,réparateurs,16.666666666666664
18765,répartir,16.666666666666664
18766,répartis,16.666666666666664
18767,répartissent,16.666666666666664
18768,répartit,16.666666666666664
18769,réparé,16.666666666666664
18770,réparée,16.666666666666664
18771,répercuter,16.666666666666664
18772,réplique,16.666666666666664
18773,réplétion,16.666666666666664
18774,répondaient,16.666666666666664
18775,répondais,16.666666666666664
18776,répondent,16.666666666666664
18777,répondis,16.666666666666664
18778,réponses,16.666666666666664
18779,répressive,16.666666666666664
18780,réprobatrice,16.666666666666664
18781,république,16.666666666666664
18782,répugnait,16.666666666666664
18783,répugnant,16.666666666666664
18784,réputé,16.666666666666664
18785,répétaient,16.666666666666664
18786,répétez,16.666666666666664
18787,répétition,16.666666666666664
18788,répétitives,16.666666666666664
18789,répétés,16.666666666666664
18790,réquisitionnées,16.666666666666664
18791,réquisitionnés,16.666666666666664
18792,réserva,16.666666666666664
18793,réservait,16.666666666666664
18794,réservations,16.666666666666664
18795,réserves,16.666666666666664
18796,réservés,16.666666666666664
18797,résident,16.666666666666664
18798,résidu,16.666666666666664
18799,résignation,16.666666666666664
18800,résignée,16.666666666666664
18801,résignées,16.666666666666664
18802,résineux,16.666666666666664
18803,résistant,16.666666666666664
18804,résiste,16.666666666666664
18805,résisté,16.666666666666664
18806,résolu,16.666666666666664
18807,résolvait,16.666666666666664
18808,résonances,16.666666666666664
18809,résonnait,16.666666666666664
18810,résonnèrent,16.666666666666664
18811,résuma,16.666666666666664
18812,résumait,16.666666666666664
18813,résumer,16.666666666666664
18814,résumé,16.666666666666664
18815,résurgence,16.666666666666664
18816,résurrection,16.666666666666664
18817,rétablie,16.666666666666664
18818,rétablir,16.666666666666664
18819,rétablissait,16.666666666666664
18820,rétablissement,16.666666666666664
18821,rétablit,16.666666666666664
18822,réticence,16.666666666666664
18823,réticentes,16.666666666666664
18824,réticents,16.666666666666664
18825,rétine,16.666666666666664
18826,rétorquait,16.666666666666664
18827,rétroactivement,16.666666666666664
18828,rétrospectivement,16.666666666666664
18829,rétroviseur,16.666666666666664
18830,rétroviseurs,16.666666666666664
18831,rétrovisuellement,16.666666666666664
18832,réunie,16.666666666666664
18833,réunies,16.666666666666664
18834,réunir,16.666666666666664
18835,réunit,16.666666666666664
18836,réussisse,16.666666666666664
18837,réussissent,16.666666666666664
18838,réussissons,16.666666666666664
18839,réveil,16.666666666666664
18840,réveillés,16.666666666666664
18841,réverbère,16.666666666666664
18842,réviser,16.666666666666664
18843,révisionnistes,16.666666666666664
18844,révoltée,16.666666666666664
18845,révolutionnaires,16.666666666666664
18846,révolutionné,16.666666666666664
18847,révolutions,16.666666666666664
18848,révèlent,16.666666666666664
18849,révéla,16.666666666666664
18850,révélaient,16.666666666666664
18851,révélait,16.666666666666664
18852,révélant,16.666666666666664
18853,révélations,16.666666666666664
18854,révélées,16.666666666666664
18855,rêche,16.666666666666664
18856,rêches,16.666666666666664
18857,rênes,16.666666666666664
18858,rêvaient,16.666666666666664
18859,rêvait,16.666666666666664
18860,rêvant,16.666666666666664
18861,rêvent,16.666666666666664
18862,rêveries,16.666666666666664
18863,rêves,16.666666666666664
18864,rêveurs,16.666666666666664
18865,rôdaient,16.666666666666664
18866,rôdant,16.666666666666664
18867,rôde,16.666666666666664
18868,rôder,16.666666666666664
18869,rôdeurs,16.666666666666664
18870,rôdez,16.666666666666664
18871,rôdiez,16.666666666666664
18872,rôdé,16.666666666666664
18873,rôties,16.666666666666664
18874,sabir,16.666666666666664
18875,sabliers,16.666666666666664
18876,saboteur,16.666666666666664
18877,saccadés,16.666666666666664
18878,saches,16.666666666666664
18879,sachet,16.666666666666664
18880,sachets,16.666666666666664
18881,sacoche,16.666666666666664
18882,sacoches,16.666666666666664
18883,sacrifié,16.666666666666664
18884,sacrifiée,16.666666666666664
18885,sacré,16.666666666666664
18886,sacrées,16.666666666666664
18887,sacrément,16.666666666666664
18888,sagement,16.666666666666664
18889,saigna,16.666666666666664
18890,saignait,16.666666666666664
18891,saignante,16.666666666666664
18892,saigné,16.666666666666664
18893,saignée,16.666666666666664
18894,saignés,16.666666666666664
18895,saillaient,16.666666666666664
18896,saillant,16.666666666666664
18897,saillants,16.666666666666664
18898,saillissait,16.666666666666664
18899,sains,16.666666666666664
18900,saint,16.666666666666664
18901,saisies,16.666666666666664
18902,saisis,16.666666666666664
18903,saisissait,16.666666666666664
18904,saisissez,16.666666666666664
18905,salaient,16.666666666666664
18906,salariat,16.666666666666664
18907,salarié,16.666666666666664
18908,salement,16.666666666666664
18909,saleté,16.666666666666664
18910,sali,16.666666666666664
18911,saligaud,16.666666666666664
18912,salissante,16.666666666666664
18913,saloon,16.666666666666664
18914,saloons,16.666666666666664
18915,salpêtre,16.666666666666664
18916,saluaient,16.666666666666664
18917,saluait,16.666666666666664
18918,saluant,16.666666666666664
18919,saluerez,16.666666666666664
18920,salut,16.666666666666664
18921,salé,16.666666666666664
18922,sanction,16.666666666666664
18923,sanctionnant,16.666666666666664
18924,sanctions,16.666666666666664
18925,sandales,16.666666666666664
18926,sanglant,16.666666666666664
18927,sanglot,16.666666666666664
18928,sanglota,16.666666666666664
18929,sanglotant,16.666666666666664
18930,sangsues,16.666666666666664
18931,saoul,16.666666666666664
18932,saoule,16.666666666666664
18933,saoules,16.666666666666664
18934,sapin,16.666666666666664
18935,sapinières,16.666666666666664
18936,sarcastique,16.666666666666664
18937,sardine,16.666666666666664
18938,satellites,16.666666666666664
18939,satinette,16.666666666666664
18940,satinées,16.666666666666664
18941,satisfaire,16.666666666666664
18942,satisfaisant,16.666666666666664
18943,satisfasse,16.666666666666664
18944,saucisson,16.666666666666664
18945,saucières,16.666666666666664
18946,saule,16.666666666666664
18947,saumâtre,16.666666666666664
18948,saurai,16.666666666666664
18949,saurais,16.666666666666664
18950,saurons,16.666666666666664
18951,saut,16.666666666666664
18952,sautant,16.666666666666664
18953,sauteront,16.666666666666664
18954,sautillait,16.666666666666664
18955,sautèrent,16.666666666666664
18956,sauté,16.666666666666664
18957,sauvage,16.666666666666664
18958,sauvagement,16.666666666666664
18959,sauvages,16.666666666666664
18960,sauvait,16.666666666666664
18961,sauve,16.666666666666664
18962,sauveteurs,16.666666666666664
18963,sauvés,16.666666666666664
18964,savates,16.666666666666664
18965,savonna,16.666666666666664
